File Name,Record Number,NARA Release Date,Formerly Withheld,Agency,Document Date,Document Type,File Number,To Name,From Name,Title,Number of Pages,Originator,Record Series,Review Date,Comments,Pages Released,URL
2018/180-10131-10340.pdf,180-10131-10340,04/26/2018,Redact,,11/28/1976,PAPER-TEXTUAL DOCUMENT,014849,,"TARASOFF, BORIS AND ANNE",,109,HSCA,,4/3/18,Box 10,109,https://www.archives.gov/files/research/jfk/releases/2018/180-10131-10340.pdf
2018/180-10131-10324.pdf,"180-10110-10008, 180-10131-10324",26/4/18 00:00,Redact,HSCA,20/6/78 00:00,PAPER-TEXTUAL DOCUMENT,014724 (FOLDER 2),,"NOSENKO, YURI",TESTIMONY OF YURI IVANOVICH NOSENKO,141,HSCA,SECURITY CLASSIFIED TESTIMONY,12/3/18 00:00,"Box 4., Folder 2 of 2. Box 4",141,https://www.archives.gov/files/research/jfk/releases/2018/180-10131-10324.pdf
2018/docid-32267370.pdf,180-10118-10095,04/26/2018,Redact,,09/26/1978,PAPER-TEXTUAL DOCUMENT,,,,,156,HSCA,,2/7/18,Briefing Book of R. Edgar.  Folder 2 of 2.Box 8.,156,https://www.archives.gov/files/research/jfk/releases/2018/docid-32267370.pdf
2018/180-10116-10318.pdf,180-10116-10318,04/26/2018,Redact,,00/00/0000,PAPER-TEXTUAL DOCUMENT,,INS,HSCA,,157,HSCA,,3/8/18,Letters sent to and from the HSCA and INS. Box 3.,157,https://www.archives.gov/files/research/jfk/releases/2018/180-10116-10318.pdf
2018/docid-32266807.pdf,180-10117-10032,04/26/2018,Redact,,8/3/76,PAPER-TEXTUAL DOCUMENT,015097,,,EUGENE MICHAEL CARRAFA,141,MONTGOMERY COUNTY DEPARTMENT OF POLICE,,2/7/18,Tabbed FBI 295-1. File 6-32. Box 295.,141,https://www.archives.gov/files/research/jfk/releases/2018/docid-32266807.pdf
2018/docid-32247047.pdf,180-10076-10105,04/26/2018,Redact,,1/11/67,PAPER-TEXTUAL DOCUMENT,008269[PT.11],"IVON, LOUIS","LOISEL, LYNN",,2,NEW ORLEANS DISTRICT ATTORNEY,,2/7/18,Box 151.,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32247047.pdf
2018/docid-32205075.pdf,177-10002-10106,04/26/2018,Redact,,11/29/1963,PAPER-TEXTUAL DOCUMENT,,,,INTELLIGENCE CABLE,2,NSA,,02/20/2018,DOC. #27,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32205075.pdf
2018/docid-32245535.pdf,180-10073-10093,04/26/2018,Redact,,01/24/1978,PAPER-TEXTUAL DOCUMENT,004876,,"RUBY, SAMUEL",,118,"RUBY, SAMUEL",,2/7/18,W/cover letter.  Box #:102.,118,https://www.archives.gov/files/research/jfk/releases/2018/docid-32245535.pdf
2018/docid-32245128.pdf,180-10072-10186,04/26/2018,Redact,,07/31/1978,PAPER-TEXTUAL DOCUMENT,010313,"HESS, JACQUELINE.",,,64,SOCIAL SECURITY ADMINISTRATION,,2/7/18,"Includes insurance forms, death certificate, & military documents of Oswald.  Box 189.",64,https://www.archives.gov/files/research/jfk/releases/2018/docid-32245128.pdf
2018/docid-32248477.pdf,180-10080-10035,04/26/2018,Redact,,5/1/78,PAPER-TEXTUAL DOCUMENT,008546,BURAS ROBERT C.,"ONDRUS, W.T.",PERSONAL RECORDS OF DANTE MAROCHINI,55,"SPACE DIVISON, CHRYSLER CORPORATION",,2/7/18,Employment records enclosed. Box 156.,55,https://www.archives.gov/files/research/jfk/releases/2018/docid-32248477.pdf
2018/docid-32278009.pdf,104-10005-10316,04/26/2018,Redact,,00/00/1964,PAPER-TEXTUAL DOCUMENT,201-289248,,HQ USAREUR/INTEL DIV/PRODUCTION BR.,CASE SUMMARY OF SOVIET ARMY DEFECTOR SGT. JOSEPH DUTKANICZ,2,DOD,,03/23/2018,OSW11:V51 1993.06.18.17:27:15:900000: REPORT FROM USAREUR.  ATT 1 TO SX-4617.,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32278009.pdf
2018/docid-32106438.pdf,104-10006-10014,04/26/2018,Redact,,12/11/64,PAPER-TEXTUAL DOCUMENT,201-289248,,FBI,REPORT THAT OSWALD ATTENDED PARTY GIVEN BY RUBEN AND SYLVIA DURAN IN SEPTEMBER OR OCTOBER 1963.,5,FBI,,03/23/2018,OSW12:V52 1993.06.16.16:57:56:620000:,5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32106438.pdf
2018/104-10010-10034.pdf,104-10010-10034,04/26/2018,Redact,,3/1/65,PAPER-TEXTUAL DOCUMENT,201-289248,"ROCCA, RAYMOND, C/CI/R&A, CIA","ROCCA, RAYMOND G., C/CI/R&A, CIA",WITHHELD,2,CIA,,03/23/2018,OSW15:V56 1993.06.21.18:32:01:250310:,2,https://www.archives.gov/files/research/jfk/releases/2018/104-10010-10034.pdf
2018/docid-32107690.pdf,104-10010-10249,04/26/2018,Redact,CIA,04/21/1964,PAPER-TEXTUAL DOCUMENT,201-289248,,,ACCESS RESTRICTED,7,WC,JFK,03/23/2018,OSW15:V56B 1993.06.25.18:02:01:030250: THIS ITEM HAS BEEN WITHDRAWN BECAUSE IT CONTAINS SECURITY CLASSIFIED INFO OR OTHERWISE RESTRICTED INFO. DRAFT MEMO FOR THE RECORD.,7,https://www.archives.gov/files/research/jfk/releases/2018/docid-32107690.pdf
2018/docid-32108327.pdf,104-10013-10185,04/26/2018,Redact,CIA,09/28/1964,PAPER-TEXTUAL DOCUMENT,201-289248,"SCOTT, WINSTON","ANDERSON, CLARK, FBI LEGAL ATTACHE",OSCAR RODRIGUEZ MOLINA,5,FBI,JFK,2/11/18,"OSW17 : V4B : 1993.06.28.11:13:45:900410 : DUP: 104-10005-10325, OSW11:V51",5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32108327.pdf
2018/104-10013-10277.pdf,104-10013-10277,04/26/2018,Redact,CIA,1/1/64,PAPER-TEXTUAL DOCUMENT,201-289248,,,WITHHELD,1,CIA,JFK,03/23/2018,OSW17:V3 1993.06.29.09:19:02:840800:,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10013-10277.pdf
2018/docid-32398834.pdf,104-10107-10132,04/26/2018,Redact,CIA,02/19/1969,PAPER-TEXTUAL DOCUMENT,80T01357A,,,SUMMARY OF DEBRIEFING OF (SUBJECT),10,CIA,JFK,3/9/18,JFK38 : F9 : 1994.04.07.15:45:01:680006 : NOT BELIEVED RELEVANT (NBR). DECLARED NBR BY ARRB.,10,https://www.archives.gov/files/research/jfk/releases/2018/docid-32398834.pdf
2018/docid-32397504.pdf,104-10433-10187,04/26/2018,Redact,CIA,1/1/67,PAPER-TEXTUAL DOCUMENT,RUSS HOLMES WORK FILES,,,WEISBERG FOIA REQUEST/LIST:IDENTIFICATION LIST OF DOCUMENTS TO BE REFERRED TO NSA,1,CIA,JFK,02/15/2018,JFK-RH19 : F10 : 1998.12.18.10:36:32:060120 :  NBR,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32397504.pdf
2018/docid-32423647.pdf,111-10004-10000,04/26/2018,Redact,,11/13/1963,PAPER-TEXTUAL DOCUMENT,2201153763,,BOYT J.E.,CASTRO AGENT IN US INFORMING ON SABOTAGE RAIDS AGAINST CUBA,2,USA,,3/1/18,Postponed to protect the identify of two subsources of US intelligence in Cuba.,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32423647.pdf
2018/docid-32423655.pdf,111-10004-10008,04/26/2018,Redact,,7/9/64,PAPER-TEXTUAL DOCUMENT,TS-1018/PL,DIRECTOR DIA,WHITNEY RICHARD W,SUPPLEMENT TO WEEKLY ACTIVITIES REPORT (3-9 JULY 1964),2,DIA,,3/1/18,Document outlines US military planning by CINCLANT as reported by the Organization of the Joint Chiefs of Staff.  Document appears to have been regraded from Top Secret to Secret at some time in past.,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32423655.pdf
2018/docid-32281608.pdf,119-10003-10008,04/26/2018,Redact,,03/30/1964,PAPER-TEXTUAL DOCUMENT,39-141-122,,FBI WASHINGTON,LHM,2,FBI,,05/29/2015,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32281608.pdf
2018/124-10006-10148.pdf,124-10006-10148,04/26/2018,Redact,,05/24/1983,PAPER-TEXTUAL DOCUMENT,62-109060-2ND NR 8236X,,HQ,,2,FBI,,02/28/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/124-10006-10148.pdf
2018/docid-32122256.pdf,124-10020-10093,04/26/2018,Redact,FBI,2/7/64,PAPER-TEXTUAL DOCUMENT,62-109060-1ST NR 2321,"DIRECTOR, FBI","SAC, CI",,2,FBI,HQ,01/29/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32122256.pdf
2018/docid-32129209.pdf,124-10035-10046,04/26/2018,Redact,FBI,12/2/63,PAPER-TEXTUAL DOCUMENT,105-82555-109,"DIRECTOR, FBI","JOHNSON, WILLIAM",,15,FBI,HQ,01/29/2018,,15,https://www.archives.gov/files/research/jfk/releases/2018/docid-32129209.pdf
2018/docid-32129390.pdf,124-10035-10227,04/26/2018,Redact,FBI,04/17/1964,PAPER-TEXTUAL DOCUMENT,105-82555-3238,"DIRECTOR, FBI","SAC, TP",,1,FBI,HQ,01/29/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32129390.pdf
2018/124-10035-10283.pdf,124-10035-10283,04/26/2018,Redact,,04/28/1964,PAPER-TEXTUAL DOCUMENT,105-82555-3442,"DIRECTOR, FBI","SAC, HN",,1,FBI,,02/28/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/124-10035-10283.pdf
2018/docid-32129888.pdf,124-10037-10222,04/26/2018,Redact,,00/00/0000,PAPER-TEXTUAL DOCUMENT,100-10461-4457,"ULBRICHT, WALTER","MARTIN, SHIRLEY",,1,CIT,,01/29/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32129888.pdf
2018/docid-32129889.pdf,124-10037-10223,04/26/2018,Redact,,9/12/62,PAPER-TEXTUAL DOCUMENT,"100-10461-4458, 4459","DIRECTOR, FBI","LEG, BN",,2,FBI,,01/29/2018,INC R/S,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32129889.pdf
2018/docid-32129891.pdf,124-10037-10225,04/26/2018,Redact,,03/13/1964,PAPER-TEXTUAL DOCUMENT,100-10461-4461,"DIRECTOR, FBI","SAC, OC",,2,FBI,,01/29/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32129891.pdf
2018/docid-32132400.pdf,124-10043-10119,04/26/2018,Redact,FBI,9/1/64,PAPER-TEXTUAL DOCUMENT,105-82555-1ST NR 4802,"DIRECTOR, FBI","SAC, NY",,2,FBI,HQ,01/29/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32132400.pdf
2018/docid-32132521.pdf,124-10043-10240,04/26/2018,Redact,FBI,03/24/1967,PAPER-TEXTUAL DOCUMENT,62-109060-4865,"DIRECTOR, FBI","SAC, DL",,2,FBI,HQ,01/29/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32132521.pdf
2018/124-10048-10267.pdf,124-10048-10267,04/26/2018,Redact,,04/14/1967,PAPER-TEXTUAL DOCUMENT,62-109060-5061,"DIRECTOR, FBI","SAC, NO",,3,FBI,,02/18/2018,,3,https://www.archives.gov/files/research/jfk/releases/2018/124-10048-10267.pdf
2018/docid-32134792.pdf,124-10049-10003,04/26/2018,Redact,FBI,12/6/63,PAPER-TEXTUAL DOCUMENT,44-24016-658,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,307,FBI,HQ,01/29/2018,"REPORT, TABLE OF CONTENTS ON PAGE i, INDEXON PAGES a-o, INCLUDES ONE ADMIN PAGE.",307,https://www.archives.gov/files/research/jfk/releases/2018/docid-32134792.pdf
2018/docid-32134956.pdf,124-10049-10167,04/26/2018,Redact,FBI,00/00/0000,PAPER-TEXTUAL DOCUMENT,44-2064-27,,NO,,5,FBI,NO,01/29/2018,,5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32134956.pdf
2018/docid-32135483.pdf,124-10052-10001,04/26/2018,Redact,FBI,10/30/1964,PAPER-TEXTUAL DOCUMENT,105-82555-3RD NR 5206,"DIRECTOR, FBI","SAC, NY",,3,FBI,HQ,01/29/2018,,3,https://www.archives.gov/files/research/jfk/releases/2018/docid-32135483.pdf
2018/docid-32139102.pdf,124-10059-10118,04/26/2018,Redact,FBI,09/25/1969,PAPER-TEXTUAL DOCUMENT,62-109060-6872,"DIRECTOR, FBI","SAC, SF",,1,FBI,HQ,01/29/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32139102.pdf
2018/docid-32139900.pdf,124-10060-10416,04/26/2018,Redact,FBI,03/24/1964,PAPER-TEXTUAL DOCUMENT,100-10461-4826,"SAC, AT","QUINN, ROBERT J.",,4,FBI,DL,02/16/2018,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32139900.pdf
2018/docid-32141390.pdf,124-10063-10477,04/26/2018,Redact,FBI,11/27/1963,PAPER-TEXTUAL DOCUMENT,62-455-60,"SAC, TP","ONEIL, JAMES P.",,4,FBI,TP,01/29/2018,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32141390.pdf
2018/docid-32279111.pdf,124-10068-10015,04/26/2018,Redact,FBI,11/25/1963,PAPER-TEXTUAL DOCUMENT,44-24016-166,"DIRECTOR, FBI","SAC, SA",,5,FBI,HQ,2/5/18,,5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32279111.pdf
2018/docid-32279253.pdf,124-10068-10157,04/26/2018,Redact,,1/2/64,PAPER-TEXTUAL DOCUMENT,44-24016-901,"DIRECTOR, FBI","LEG, LO",,1,FBI,,2/5/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32279253.pdf
2018/docid-32279254.pdf,124-10068-10158,04/26/2018,Redact,,1/2/64,PAPER-TEXTUAL DOCUMENT,44-24016-901,,"LEGAT, LO",,2,FBI,,2/5/18,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32279254.pdf
2018/docid-32142089.pdf,124-10069-10060,04/26/2018,Redact,FBI,12/12/63,PAPER-TEXTUAL DOCUMENT,44-24016-672,"DIRECTOR, FBI","THOMPSON, RICHARD C.",,8,FBI,HQ,2/5/18,,8,https://www.archives.gov/files/research/jfk/releases/2018/docid-32142089.pdf
2018/docid-32142094.pdf,124-10069-10065,04/26/2018,Redact,FBI,4/3/64,PAPER-TEXTUAL DOCUMENT,44-24016-1367,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,120,FBI,HQ,2/5/18,"REPORT, TABLE OF CONTENTS INDEX PAGES A-F, INCLUDES ONE ADMINISTRATIVE PAGE, THREE EXHIBITS",120,https://www.archives.gov/files/research/jfk/releases/2018/docid-32142094.pdf
2018/docid-32143768.pdf,124-10072-10305,04/26/2018,Redact,,06/25/1964,PAPER-TEXTUAL DOCUMENT,44-24016-1670,"DIRECTOR, FBI","LEG, OT",,5,FBI,,2/5/18,"INC LTR, LHM",5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32143768.pdf
2018/docid-32144430.pdf,124-10073-10467,04/26/2018,Redact,FBI,12/4/64,PAPER-TEXTUAL DOCUMENT,105-4467-123,"SAC, BU","WILSON, BIRL",,4,FBI,BU,2/5/18,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144430.pdf
2018/docid-32144431.pdf,124-10073-10468,04/26/2018,Redact,FBI,4/9/65,PAPER-TEXTUAL DOCUMENT,105-4467-125,SAC,"THILL, EDWARD J.",,3,FBI,BU,2/5/18,,3,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144431.pdf
2018/docid-32144438.pdf,124-10073-10475,04/26/2018,Redact,FBI,2/5/65,PAPER-TEXTUAL DOCUMENT,105-4467-124,"SAC, BU","WILSON, BIRL",,4,FBI,BU,2/5/18,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144438.pdf
2018/docid-32144566.pdf,124-10074-10103,04/26/2018,Redact,FBI,12/6/63,PAPER-TEXTUAL DOCUMENT,44-1639-1452,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,604,FBI,DL,2/5/18,"REPORT, TABLE OF CONTENTS ON PAGE i, INDEX ON PAGES a-o.",604,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144566.pdf
2018/docid-32144862.pdf,124-10075-10000,04/26/2018,Redact,,04/20/1964,PAPER-TEXTUAL DOCUMENT,44-24016-1442,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,167,FBI,,2/6/18,"REPORT, TABLE OF CONTENTS ON PAGE i, INDEX ON PAGE A-I. INCLUDES 1 ADMIN PAGE",167,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144862.pdf
2018/docid-32144951.pdf,124-10075-10089,04/26/2018,Redact,FBI,04/20/1964,PAPER-TEXTUAL DOCUMENT,44-1639-4890,HQ,DL,,330,FBI,DL,2/6/18,"REPORT, TABLE OF CONTENTS ON PAGE i, INDEX ON PAGE a-i",330,https://www.archives.gov/files/research/jfk/releases/2018/docid-32144951.pdf
2018/docid-32147099.pdf,124-10081-10051,04/26/2018,Redact,,4/1/64,PAPER-TEXTUAL DOCUMENT,44-24016-1ST NR 1393,"DIRECTOR, FBI","SAC, DL",,12,FBI,,2/6/18,,12,https://www.archives.gov/files/research/jfk/releases/2018/docid-32147099.pdf
2018/docid-32147190.pdf,124-10081-10142,04/26/2018,Redact,FBI,09/25/1964,PAPER-TEXTUAL DOCUMENT,44-24016-2049,"DIRECTOR, FBI","SAC, HO",,2,FBI,HQ,02/16/2018,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32147190.pdf
2018/docid-32147223.pdf,124-10081-10175,04/26/2018,Redact,,12/6/63,PAPER-TEXTUAL DOCUMENT,44-24016-564,"DIRECTOR, FBI","SAC, DL",,1,FBI,,2/6/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32147223.pdf
2018/docid-32147276.pdf,124-10081-10228,04/26/2018,Redact,,11/30/1963,PAPER-TEXTUAL DOCUMENT,44-24016-610,"DIRECTOR, FBI","SAC, NY",,2,FBI,,2/6/18,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32147276.pdf
2018/docid-32148156.pdf,124-10084-10088,04/26/2018,Redact,,12/16/1963,PAPER-TEXTUAL DOCUMENT,44-24016-737,"DIRECTOR, FBI","SAC, WMFO",,3,FBI,,2/6/18,,3,https://www.archives.gov/files/research/jfk/releases/2018/docid-32148156.pdf
2018/docid-32149269.pdf,124-10087-10145,04/26/2018,Redact,FBI,4/6/77,PAPER-TEXTUAL DOCUMENT,62-109060-7699,"DIRECTOR, FBI","SAC, DL",,4,FBI,HQ,2/6/18,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32149269.pdf
2018/docid-32149623.pdf,124-10087-10499,04/26/2018,Redact,FBI,04/17/1964,PAPER-TEXTUAL DOCUMENT,100-10461-5534,"DIRECTOR, FBI","SAC, TP",,1,FBI,DL,2/6/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32149623.pdf
2018/124-10094-10135.pdf,124-10094-10135,04/26/2018,Redact,,00/00/0000,PAPER-TEXTUAL DOCUMENT,105-632-SUB A-1A17,,,,13,FBI,,02/28/2018,BULKY ENC,13,https://www.archives.gov/files/research/jfk/releases/2018/124-10094-10135.pdf
2018/124-10094-10136.pdf,124-10094-10136,04/26/2018,Redact,,00/00/0000,PAPER-TEXTUAL DOCUMENT,105-632-SUB A-1A17,,,,9,FBI,,02/28/2018,BULKY ENC,9,https://www.archives.gov/files/research/jfk/releases/2018/124-10094-10136.pdf
2018/docid-32153614.pdf,124-10101-10152,04/26/2018,Redact,FBI,11/26/1963,PAPER-TEXTUAL DOCUMENT,44-791-17,"SAC, LR","SMART, WALTER W. JR.",,1,FBI,LR,02/16/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32153614.pdf
2018/docid-32153625.pdf,124-10101-10163,04/26/2018,Redact,FBI,11/25/1963,PAPER-TEXTUAL DOCUMENT,44-791-6,SAC,"SMART, WALTER W.",,1,FBI,LR,02/16/2108,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32153625.pdf
2018/docid-32153708.pdf,124-10101-10246,04/26/2018,Redact,FBI,12/9/63,PAPER-TEXTUAL DOCUMENT,44-1165-33,SAC,"ALLEN, SAM H. JR.",,1,FBI,ME,2/6/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32153708.pdf
2018/124-10103-10219.pdf,124-10103-10219,04/26/2018,Redact,,11/29/1963,PAPER-TEXTUAL DOCUMENT,62-109060-1067,"DIRECTOR, FBI","SAC, MM",,3,FBI,,02/28/2018,,3,https://www.archives.gov/files/research/jfk/releases/2018/124-10103-10219.pdf
2018/docid-32284184.pdf,124-10104-10307,04/26/2018,Redact,FBI,03/24/1960,PAPER-TEXTUAL DOCUMENT,94-37374-22,"DIRECTOR, FBI","SAC, NO",,1,FBI,HQ,2/6/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32284184.pdf
2018/docid-32284185.pdf,124-10104-10308,04/26/2018,Redact,FBI,03/23/1960,PAPER-TEXTUAL DOCUMENT,94-37374-23,"DIRECTOR, FBI","SAC, NO",,3,FBI,HQ,2/6/18,,3,https://www.archives.gov/files/research/jfk/releases/2018/docid-32284185.pdf
2018/docid-32155527.pdf,124-10108-10238,04/26/2018,Redact,FBI,11/25/1963,PAPER-TEXTUAL DOCUMENT,44-1639-202,"DIRECTOR, FBI","SAC, SA",,5,FBI,DL,2/6/18,,5,https://www.archives.gov/files/research/jfk/releases/2018/docid-32155527.pdf
2018/docid-32156581.pdf,124-10117-10056,04/26/2018,Redact,FBI,12/11/63,PAPER-TEXTUAL DOCUMENT,44-1639-2384,HQ,DN,,8,FBI,DL,02/16/2018,,8,https://www.archives.gov/files/research/jfk/releases/2018/docid-32156581.pdf
2018/docid-32280304.pdf,124-10118-10270,04/26/2018,Redact,FBI,04/14/1964,PAPER-TEXTUAL DOCUMENT,44-1639-4847,"SAC, DL","SAC, NO",,2,FBI,DL,2/6/18,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32280304.pdf
2018/docid-32157890.pdf,124-10126-10077,04/26/2018,Redact,FBI,12/6/63,PAPER-TEXTUAL DOCUMENT,44-2064-220,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,302,FBI,NO,2/6/18,,302,https://www.archives.gov/files/research/jfk/releases/2018/docid-32157890.pdf
2018/docid-32157935.pdf,124-10126-10122,04/26/2018,Redact,FBI,00/00/0000,PAPER-TEXTUAL DOCUMENT,"44-1559-1A, 1A1, 1A2, 1A3, 1A4",,"SAC, AT",,12,FBI,AT,2/6/18,"INC SOURCE LIST, PHOTOS OF JR AND ASSOC",12,https://www.archives.gov/files/research/jfk/releases/2018/docid-32157935.pdf
2018/docid-32158268.pdf,124-10127-10018,04/26/2018,Redact,FBI,09/25/1964,PAPER-TEXTUAL DOCUMENT,44-1639-6271,"DIRECTOR, FBI","SAC, HO",,4,FBI,DL,2/6/18,,4,https://www.archives.gov/files/research/jfk/releases/2018/docid-32158268.pdf
2018/docid-32158403.pdf,124-10127-10153,04/26/2018,Redact,FBI,01/30/1964,PAPER-TEXTUAL DOCUMENT,CR 100-84913-1082,"DIRECTOR, FBI","SAC, WMFO",,17,FBI,NY,2/6/18,,17,https://www.archives.gov/files/research/jfk/releases/2018/docid-32158403.pdf
2018/docid-32158404.pdf,124-10127-10154,04/26/2018,Redact,FBI,04/22/1964,PAPER-TEXTUAL DOCUMENT,CR 105-1303-1840,"SAC, NY","KRAUSS, HENRY J.",,11,FBI,NY,02/18/2018,,11,https://www.archives.gov/files/research/jfk/releases/2018/docid-32158404.pdf
2018/124-10130-10377.pdf,124-10130-10377,04/26/2018,Redact,,02/28/1964,PAPER-TEXTUAL DOCUMENT,105-146-13,HQ,WMFO,,79,FBI,,02/28/2018,,79,https://www.archives.gov/files/research/jfk/releases/2018/124-10130-10377.pdf
2018/docid-32284997.pdf,124-10134-10273,04/26/2018,Redact,,02/21/1962,PAPER-TEXTUAL DOCUMENT,67-494012-102,,DL,,6,FBI,,2/6/18,"MED. RPT, INC FD-300, MED RPT",6,https://www.archives.gov/files/research/jfk/releases/2018/docid-32284997.pdf
2018/docid-32160254.pdf,124-10138-10026,04/26/2018,Redact,FBI,12/3/63,PAPER-TEXTUAL DOCUMENT,44-563-94,SAC,"ROBICHAUD, CHARLES I.",,3,FBI,DE,2/9/18,,3,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160254.pdf
2018/docid-32160286.pdf,124-10138-10058,04/26/2018,Redact,FBI,11/27/1963,PAPER-TEXTUAL DOCUMENT,44-563-61,"SAC, DE","MCGARTY, F. F.",,2,FBI,DE,2/9/18,,2,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160286.pdf
2018/docid-32160289.pdf,124-10138-10061,04/26/2018,Redact,FBI,12/6/63,PAPER-TEXTUAL DOCUMENT,44-563-58,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,302,FBI,DE,2/9/18,,302,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160289.pdf
2018/docid-32160383.pdf,124-10139-10084,04/26/2018,Redact,FBI,11/26/1963,PAPER-TEXTUAL DOCUMENT,44-1200-6A,"SAC, SV","SKINNER, WARDLAW E.",,1,FBI,AT,2/9/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160383.pdf
2018/docid-32160393.pdf,124-10139-10094,04/26/2018,Redact,FBI,00/00/0000,PAPER-TEXTUAL DOCUMENT,44-1200-16,"SAC, SV","PRESCOTT, SIDNEY J.",,1,FBI,AT,2/9/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160393.pdf
2018/docid-32160409.pdf,124-10139-10110,04/26/2018,Redact,FBI,12/6/63,PAPER-TEXTUAL DOCUMENT,44-974-171,"DIRECTOR, FBI","CLEMENTS, MANNING C.",,301,FBI,NY,2/9/18,,301,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160409.pdf
2018/docid-32160718.pdf,124-10142-10030,04/26/2018,Redact,FBI,11/26/1963,PAPER-TEXTUAL DOCUMENT,44-645 SUB C-17,"SAC, CG","BLOOM, EDWARD F.",,1,FBI,CG,02/16/2018,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32160718.pdf
2018/docid-32161046.pdf,124-10142-10358,04/26/2018,Redact,FBI,04/14/1964,PAPER-TEXTUAL DOCUMENT,44-2064-366,"SAC, DL","SAC, NO",,1,FBI,NO,2/9/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32161046.pdf
2018/docid-32161092.pdf,124-10142-10404,04/26/2018,Redact,FBI,12/10/64,PAPER-TEXTUAL DOCUMENT,44-2064-316,"SAC, NO","HANLON, JOHN V.",,1,FBI,NO,2/9/18,,1,https://www.archives.gov/files/research/jfk/releases/2018/docid-32161092.pdf
